Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1994-10-31,81.529581885,81.83313061,74.250193655,84.003906386,69.218909297,63.728346149,79.122321416,82.695276409,77.200963117,72.093645109,113.29258059,87.456856934,77.655187245,80.945311245,77.116971746,76.074850168,78.500022973,77.504543914,75.36025535,84.375326622,62.888598686,67.586597378,66.157026511,80.287340741,76.256376786,81.954404918,77.452431753,85.637111683,64.943264472,77.021058544,89.631756612,77.459141367,77.454787703,84.677414286,79.855882317,80.306834532,75.67675333,86.6063865,77.667513312,76.134045232,79.744578876,78.584735469,76.737598345,78.232288883,82.643165555,80.550693334,76.234834229,85.571519983,76.862543721,78.958896904
1994-11-30,81.968583848,81.825536883,74.551853462,84.145273849,68.888148236,63.934460865,78.958830181,82.8354349,77.484860371,72.245215061,112.16002102,87.772966474,77.598184239,81.019756056,77.270135905,76.121855104,78.821998943,77.386487104,74.817253249,84.552461572,62.828644116,67.691259986,66.332665013,80.509200219,76.413596322,82.128505437,77.658138879,85.808501133,64.579560969,76.74502018,90.042365786,77.29641857,77.858255105,84.741898753,79.913217581,80.575416061,76.049675797,86.355374016,77.437356331,76.529610666,79.870701039,78.789535467,76.676468383,78.672668866,82.381495395,80.624567675,76.353155757,85.821565462,76.530129087,79.156330325
1994-12-31,82.33983318,82.119684356,74.70797955,84.238138306,68.609933395,64.183896183,78.895623726,82.793163881,77.490988644,72.352691103,111.40859451,88.082871619,77.717965564,81.038465231,77.467184113,76.092566811,79.083100957,77.36553271,74.453944095,84.616140762,62.678778786,67.837301663,66.499287637,80.682153264,76.469156469,82.319569289,77.918158558,85.855619007,64.440106188,76.472389531,90.353054606,76.958464348,77.999421997,84.909967529,79.74820466,80.764494019,76.545845069,86.007607807,77.296470899,76.974653816,79.880581816,78.909188521,76.493946068,78.961514896,82.207934302,80.621685552,76.556435426,86.128270952,76.267771696,79.405153219
1995-01-31,82.508345532,82.588504523,74.767885131,84.435137178,68.490062161,64.525422038,78.797899989,82.599248872,77.358507467,72.469446426,111.25282797,88.254213637,77.801299147,81.105136745,77.639166179,76.149186432,79.323840219,77.586366302,74.283446145,84.455923889,62.454988103,68.070562253,66.512536156,80.872026622,76.706753466,82.515254293,78.045577662,85.86141533,64.518305759,76.425933148,90.564031061,76.663824923,77.940301676,85.170406317,79.759442505,80.690124239,77.144374956,85.663743261,77.354344425,77.222831511,79.838794973,79.104935067,76.393505308,79.335506456,82.212785185,80.509910736,76.656452516,86.318747666,76.457501921,79.766620089
1995-02-28,82.595533125,83.088381356,74.930151315,84.846912754,68.512784524,64.977774047,78.690105619,82.408483439,77.342364456,72.558015508,111.46465025,88.35502659,77.784440029,81.437470753,77.896825012,76.424174726,79.517078074,78.011048436,74.295384782,84.157235484,62.307554896,68.396826456,66.593573345,81.065143601,77.08106982,82.714692949,78.060184826,85.88760639,64.711396209,76.445315288,90.841344391,76.527594486,77.955106015,85.462420571,80.088420199,80.53638029,77.818900453,85.492828685,77.580357606,77.208041148,79.940206802,79.465149608,76.518164034,79.97754149,82.346718937,80.432639705,76.615472381,86.387809543,77.048692524,80.264999949
1995-03-31,82.714523959,83.564148094,75.292861495,85.360814222,68.384717236,65.365238157,78.671137238,82.253427303,77.386224922,72.740134201,111.71437711,88.437176824,77.954827422,81.918126057,78.334385113,76.862529453,79.729156131,78.452544907,74.547977994,83.973053706,62.492909046,68.855661455,66.831679493,81.240061727,77.4173097,82.979492615,78.12672138,85.978072451,64.936125753,76.401703532,91.308020486,76.43886449,78.249601896,85.76050021,80.503229985,80.639898207,78.403364258,85.62567927,77.652381,77.065414494,80.353061473,79.841600801,76.814823534,80.700685754,82.600174381,80.523689311,76.592355555,86.471185538,77.821796014,80.881613633
1995-04-30,82.899310107,84.046446005,75.743287246,85.716431973,68.157186106,65.709237722,78.735384953,82.072227133,77.468291699,73.148302602,111.69790758,88.520958525,78.372987642,82.351568325,78.825278092,77.422615422,80.080819737,78.888130501,75.029539742,84.058199565,63.074043368,69.491324565,67.177874391,81.507794506,77.776807492,83.395129339,78.419952177,86.164922404,65.136820867,76.406350451,91.843186558,76.496773391,78.622729131,86.127881832,81.03958471,81.068736963,78.858307763,85.943332625,77.450689801,76.999913792,81.006041401,80.205024407,77.179328403,81.25373179,82.949069868,80.682910993,76.669718253,86.675384225,78.460836446,81.621181305
1995-05-31,83.163695521,84.474798765,76.140055756,85.89078004,68.061536358,66.086316924,78.729941555,81.979702738,77.663682829,73.492853526,111.10360915,88.695678703,78.833820061,82.720513573,79.287483993,78.01608744,80.573247381,79.341796274,75.612170621,84.241397856,63.611777529,70.255597874,67.572210236,81.916742164,78.158009442,83.859811777,78.946064585,86.438782643,65.361360262,76.553015648,92.404397588,76.634738799,79.046346435,86.594792655,81.690852076,81.604804549,79.333433489,86.285197919,77.230033395,77.127790209,81.665593169,80.650612807,77.718495388,81.66536358,83.287416406,80.702481565,76.874693841,87.01135715,78.962872074,82.338332145
1995-06-30,83.496610734,84.803365576,76.481407172,86.062207947,68.000808664,66.431834233,78.669704449,82.162736063,77.906843076,73.745041732,110.05700385,89.008044788,79.273722339,83.133468128,79.805381395,78.526872594,81.038477192,79.828764527,76.1339594,84.283039996,63.746333678,70.940838871,68.103110982,82.334411523,78.542423792,84.244272221,79.614884755,86.807360349,65.677359912,76.812798499,92.933479747,76.861615539,79.409428731,87.056075842,82.187632181,82.083761004,79.697191874,86.562444879,77.070286419,77.439955721,82.066812235,81.184767658,78.16879131,82.113055659,83.585959063,80.768607185,77.069725572,87.428766711,79.439358933,82.821788523
1995-07-31,83.887659386,85.029184802,76.801693123,86.395310491,68.049305177,66.858425802,78.513232,82.430196678,78.156109026,74.116920287,108.97305477,89.442282449,79.625876895,83.567891668,80.437638464,78.911645141,81.376006527,80.375077008,76.446658253,84.289269869,63.736871199,71.392372051,68.68339122,82.650147292,79.071154577,84.545993207,80.271432836,87.161559268,66.03125971,77.064710992,93.360721609,77.142596052,79.58306272,87.330926356,82.596465062,82.370652112,80.09670107,86.676175553,77.015829786,77.878816157,82.096567839,81.636823445,78.296392492,82.66843641,83.753586749,81.005311798,77.052475485,87.900663944,79.823131637,83.105907523
1995-08-31,84.247348707,85.093132576,77.141339811,86.82237228,67.963716814,67.259311785,78.194366602,82.567592238,78.445137988,74.441098332,108.07101291,89.7922928,79.818218838,83.848450029,80.988106307,79.284227631,81.59080596,80.742472841,76.516180758,84.326327325,63.773940507,71.877857895,69.037392819,82.879079425,79.559447993,84.642258207,80.780294622,87.387081575,66.175964678,77.224087054,93.523839267,77.197969276,79.859743869,87.367004418,82.897923552,82.388058489,80.622898012,86.721739281,77.179736628,78.285212583,81.972437025,81.936346672,78.485348244,83.159795185,83.654772137,81.178188288,77.084528401,88.384496664,80.157804303,83.466406115
1995-09-30,84.360498237,85.002522896,77.452864942,87.16021282,67.508163252,67.462047133,77.920600619,82.483020493,78.594339488,74.69582621,107.48368914,89.893956913,79.838699854,83.949302734,81.230571935,79.643619096,81.740030057,80.865201122,76.332964122,84.296112952,63.777671869,72.221878873,69.231127346,83.092916972,79.653712132,84.474405015,81.003116838,87.354674054,66.119162499,76.961608651,93.326970139,76.926091647,80.238684545,87.323224929,83.023176138,82.296374776,80.878506817,86.762423626,77.330123023,78.498834597,81.891618193,82.218290713,78.661745848,83.533250125,83.287006145,81.090411496,77.189594069,88.716756563,80.482223119,84.024462932
1995-10-31,84.31972676,84.856935655,77.633208277,87.319493699,67.17750569,67.544022048,77.806228922,82.292956197,78.641011064,74.989350263,107.13753505,89.893238797,79.724352707,83.986174057,81.328003784,79.794191924,81.880979708,81.034910056,75.967906856,84.346577186,63.594724747,72.295055053,69.30108207,83.335596933,79.475458295,84.21146317,80.923618837,87.082503037,66.084507832,76.499698827,93.039048475,76.609534405,80.397241647,87.336897003,83.079810414,82.386162039,80.940995346,86.667320763,77.251464996,78.475147016,81.938924872,82.643630835,78.585730063,83.81121375,82.76741716,80.877646157,77.124274588,88.814611203,80.532242814,84.554997646
1995-11-30,84.385881061,84.796996046,77.735348449,87.259059952,67.010055262,67.596648214,77.59658565,82.195879064,78.582785794,75.325818605,106.73733085,89.879146663,79.77614004,84.113826272,81.452559662,79.818364854,81.977447175,81.381873473,75.683142416,84.285045408,63.36815896,72.467042421,69.210433933,83.498180182,79.320748032,83.981315417,80.70032131,86.894485667,66.120963102,76.282320481,92.865856517,76.47637781,80.360198699,87.447379025,83.049506671,82.617979995,81.099470312,86.422605518,76.854878029,78.323111416,82.168781049,83.107691841,78.621877035,84.071222448,82.398657342,80.803771728,76.91579276,88.809968759,80.229614041,84.866259166
1995-12-31,84.532884115,84.898865041,77.976050509,87.128686667,66.780574674,67.688443661,77.292085567,82.050120204,78.361446207,75.561431972,106.20280299,89.864188259,79.840356073,84.377941888,81.489445983,79.848581721,82.024230908,81.687561062,75.688378674,84.099106015,63.377630041,72.694675607,69.143882533,83.453018243,79.247308498,83.918659923,80.488691848,86.998283155,66.123222377,76.047815177,92.751194423,76.354321035,80.497202457,87.650031362,82.950028474,82.731352739,81.328033364,85.978509535,76.268638934,78.446559221,82.407987189,83.298068245,78.783113774,84.36905276,82.416052626,80.817530674,76.822228678,88.773901745,79.971882968,85.029100772
1996-01-31,84.73250719,85.148128388,78.356332887,87.138703868,66.696758504,67.850294286,77.056617056,81.857485715,78.238804542,75.547117374,105.81397316,89.926571319,79.753194695,84.62837198,81.490765795,79.905370777,82.059483049,81.878913903,75.93292554,83.952438693,63.395215504,72.87244864,69.256785591,83.390985904,79.226281453,84.178074635,80.596618205,87.361132831,66.06976313,75.770940971,92.739684822,76.30292081,80.813342924,87.867355648,83.15524065,82.819661186,81.62973375,85.745900972,75.828558523,78.862882092,82.612655488,83.316029089,78.805359752,84.826545128,82.664089406,80.811812934,77.060291954,88.76623521,79.987351622,85.193331941
1996-02-29,85.073054818,85.550925228,78.774902924,87.402879529,66.750178753,68.224193075,76.85572646,81.827863919,78.544202673,75.638480468,105.69795401,90.07880203,79.901691389,84.951655266,81.716992543,80.033484022,82.201731243,82.147356756,76.191622223,83.773498721,63.437398362,73.322682194,69.586939088,83.449850548,79.470362617,84.765104489,81.195183397,87.783131696,66.101026483,75.630230986,93.046576208,76.286205688,81.056931047,88.028073974,83.701020489,83.185179623,82.293311114,85.844086915,75.779132352,79.256660537,82.974216041,83.560145736,78.867868793,85.750807649,82.83377969,80.818029897,77.601381057,89.056489633,80.336686533,85.458710371
1996-03-31,85.691762802,86.118955059,79.167582144,87.848984745,67.020538798,68.905347746,76.97813623,82.017603271,78.987666074,76.098924009,105.57233459,90.328263091,80.441167725,85.583011423,82.343617691,80.49678296,82.549462102,82.622569482,76.419091499,83.769944794,63.857553009,74.294994819,70.108895119,83.652951692,80.148813921,85.604486137,82.093348446,88.16662417,66.356438073,75.806117861,93.572757117,76.101672369,81.524848969,88.245264142,84.386626084,83.83442683,83.407670307,86.107185724,76.190840935,79.652478434,83.502149367,84.128114639,79.210869977,86.897906072,82.89458219,81.030071794,78.221164154,89.729093411,80.986379969,85.797884016
1996-04-30,86.475604387,86.772111496,79.441361344,88.373132762,67.40780134,69.592590193,77.670217321,82.342283173,79.423215741,76.629706746,105.26941053,90.658936986,81.184876013,86.378143345,83.124353363,81.252875022,83.11690527,83.268293365,76.752074543,84.26775659,64.592825864,75.324790551,70.699532614,84.134409549,80.951311827,86.589988537,82.978371122,88.473875422,66.792556302,76.335709358,94.122498447,76.176639399,82.246412114,88.667305207,85.166971807,84.557185106,84.464985446,86.580736532,76.792334682,80.177679829,84.053595688,84.788787196,79.710689429,87.83213586,83.034942969,81.597520944,78.755937062,90.534641155,81.720643225,86.239884532
1996-05-31,87.028433856,87.405699167,79.689236308,88.902301503,67.605554311,70.141990166,78.685195588,82.802263189,79.760775578,77.062523494,104.85649105,91.026178608,81.766841991,86.966983376,83.663556902,82.077892729,83.784817784,83.977847037,77.199168153,85.004989165,65.348376875,76.108956797,71.271406494,84.898683909,81.556594158,87.585764325,83.634591044,88.700874773,67.252642929,77.141102548,94.703904565,76.890783906,82.829201744,89.253228087,85.758951236,85.228935226,85.191616352,87.180067265,77.270535654,80.724157768,84.5358964,85.489774247,80.143547339,88.585133866,83.349742299,82.218751422,79.251757523,91.272028888,82.307775315,86.743658806
1996-06-30,87.289553353,87.931544527,80.058157547,89.240339938,67.884593851,70.528097279,79.476697186,83.310258778,80.031223869,77.532780613,104.47420336,91.311844752,82.04759942,87.370402761,83.964349646,82.755116606,84.339113311,84.538252728,77.683029923,85.318450736,66.000767032,76.755276807,71.702059097,85.791098164,81.937618741,88.352147539,84.120492759,88.93181507,67.733759999,78.127458706,95.060107095,77.834111487,83.392608814,89.81188871,86.140417478,85.685837445,85.717934013,87.958772032,77.560765574,81.190296462,84.89835362,86.095590386,80.427509289,89.170547392,83.736268912,82.473659619,79.571679175,91.85022609,82.844344688,87.132424261
1996-07-31,87.394044368,88.235237904,80.534376765,89.265464308,68.048166589,70.672068685,79.694108872,83.730943707,80.280868746,77.732258525,104.23567516,91.462982762,82.185222709,87.751609191,84.207046283,83.090534266,84.750465413,84.746240184,78.109122137,85.184559557,66.38555439,77.288883363,72.096465337,86.609444682,82.199549666,88.784730287,84.598134726,89.167014744,68.161310662,78.641618992,94.931746397,78.362176978,83.837569637,90.183534449,86.417536969,85.976090955,86.060323878,88.446163598,77.658194099,81.522704108,85.14011874,86.431140529,80.575376705,89.565679619,84.02988142,82.356593082,79.663157892,92.20120109,83.342311091,87.268253522
1996-08-31,87.510465652,88.279309066,80.839860592,89.074700119,67.902977331,70.775924219,79.436569524,84.003470314,80.307117159,77.687227783,103.97264168,91.57009761,82.168817525,87.843980331,84.248593578,83.180419493,85.043037797,84.74214374,78.404492411,84.955823267,66.487215747,77.623237788,72.324002672,87.179337437,82.355292113,88.941008172,85.091960045,89.373035827,68.430411977,78.480337649,94.663684992,78.419372962,83.901125305,90.252654556,86.42860621,86.107376008,86.345121174,88.307274881,77.627642688,81.698661397,85.309103987,86.590301326,80.62667195,89.884453523,84.134548596,82.159687471,79.596511338,92.184135767,83.552680128,87.13118716
1996-09-30,87.773694457,88.166824865,80.98084096,89.011714468,67.775548419,70.988197615,79.025258787,84.141146336,80.375680935,77.77046035,103.48585979,91.622142936,82.071692425,87.782543699,84.101394698,83.11157411,85.19091733,84.86401987,78.579737634,84.722921766,66.472661583,77.784259839,72.302895677,87.566812071,82.423837351,88.922707346,85.417544543,89.443790481,68.643482592,78.103572078,94.589509813,78.279361508,83.948040243,90.093125551,86.424005534,86.036423895,86.660772134,87.981545919,77.508532255,81.863684069,85.407871491,86.685304573,80.590174917,90.081638333,84.049586426,82.035176052,79.40335045,91.683967179,83.495197129,86.814823382
1996-10-31,87.987301793,88.096053433,80.991623121,89.161481886,67.622516663,71.176792221,78.697623958,84.086334543,80.522499098,77.975620761,102.79163425,91.542033095,82.130280679,87.872195882,84.06368647,83.027082422,85.260943368,85.142362454,78.626734926,84.573522593,66.471331264,77.901133136,72.353072181,87.789488215,82.512660078,88.724162213,85.406119929,89.342230352,68.748643242,77.740401982,94.586643335,78.01677606,84.259977502,89.884491253,86.504231897,85.90579448,86.766144414,87.782353917,77.310361693,82.178336847,85.329937157,86.702218409,80.560886049,90.049408415,83.852021518,81.908687534,79.390557672,90.89280566,83.369475189,86.543857771
1996-11-30,87.914212211,88.138851442,80.838161592,89.303291857,67.430080419,71.259631874,78.371123606,83.877997394,80.592297884,78.279405974,101.97679556,91.402363277,82.069993644,87.900743479,84.200949576,83.028669957,85.319961871,85.382512972,78.483255086,84.52050651,66.496871572,78.02820442,72.492313168,87.730235531,82.643869097,88.325844244,85.246154014,89.218213611,68.629935299,77.403657628,94.523011063,77.761308607,84.562107801,89.66392525,86.421877029,85.724222231,86.813320514,87.622740295,77.213158011,82.432101329,85.059811749,86.699729886,80.547857209,89.984532585,83.703114747,81.844364332,79.565592101,90.173425593,83.215331871,86.534903742
1996-12-31,87.771749323,88.265839733,80.773047162,89.393419784,67.244816252,71.366615008,78.083576666,83.758483887,80.584166624,78.544587481,101.09264039,91.36078478,81.852630234,87.818896142,84.345492267,83.10099897,85.440921421,85.540889165,78.229573659,84.379165798,66.363772429,78.127564479,72.574061746,87.604749408,82.769170551,87.907408464,85.261481884,89.130595569,68.525200814,77.209688201,94.370996913,77.422699758,84.661860409,89.514558439,86.279118864,85.556134968,87.191826367,87.456816629,77.179481918,82.25069022,84.989379266,86.726515761,80.478949661,90.12397131,83.709992459,82.033312659,79.747851128,89.822729691,83.025254776,86.668493553
1997-01-31,87.902043813,88.531429662,80.933909627,89.560854512,67.18725398,71.577901195,77.876228404,83.686831702,80.627308041,78.708524994,100.13458364,91.498836739,81.806680969,87.730960037,84.483749891,83.19115996,85.677547123,85.682849498,78.025300148,84.259260915,66.21807283,78.300462669,72.664753169,87.607681411,82.939621724,87.624287049,85.602424991,89.163312653,68.562724611,77.137224611,94.327381985,77.105828859,84.754701032,89.551472019,86.325965979,85.645153037,87.733461216,87.388386662,77.081683015,82.025683453,85.341480311,86.917768042,80.465815187,90.479989762,83.825605583,82.294589044,80.087814303,90.019668835,82.940603582,86.79956884
1997-02-28,88.307075513,88.957157633,81.251043565,89.98158739,67.36274764,72.050601484,77.755982446,83.55595043,80.914364006,78.997120629,99.113979188,91.832283994,82.037400824,87.830458045,84.746630435,83.411227055,86.022391279,86.025372305,77.984214033,84.39369763,66.265384267,78.803674673,72.799873946,87.678776756,83.192448846,87.575960964,86.155122298,89.394577265,68.679502536,77.078400895,94.656461241,77.054583967,85.018962111,89.819527273,86.646238543,86.100921672,88.32731259,87.446058041,77.019724016,82.253701061,85.947481934,87.474213931,80.67843746,91.004709296,83.985123813,82.419481875,80.636406484,90.729061814,83.251941785,86.979787555
1997-03-31,88.840509182,89.474568327,81.737058968,90.540935901,67.871956927,72.756011578,78.037609731,83.543077249,81.377617019,79.510145709,98.133864359,92.263130041,82.557285096,88.513334212,85.172799643,83.819958356,86.485120121,86.568849026,78.195459799,84.702913239,66.721546483,79.642385715,73.053474697,87.744895758,83.531236724,87.827679614,86.754677026,89.690992583,68.953645731,77.328339823,95.221819493,77.282085979,85.550320488,90.313894602,87.296458242,86.725083408,89.026191277,87.706557499,77.113226784,82.837913651,86.608508464,88.215948471,81.108049012,91.65035098,84.154444224,82.62064515,81.282785535,91.773646281,83.889015479,87.329606241
1997-04-30,89.302429474,89.965779243,82.294195855,90.941984304,68.486844361,73.411773396,78.71733758,83.790963702,81.76616169,79.994509987,97.328026105,92.599901423,83.288086996,89.428054709,85.774163606,84.414825782,86.964199731,87.059785285,78.646181795,85.069882342,67.6642862,80.501953598,73.570020947,87.89558887,83.983737653,88.31664978,87.385982421,89.998523409,69.416575464,78.023394874,95.701277219,77.829847291,86.270774821,90.879363863,88.022801709,87.199027359,89.68916716,88.127421426,77.428845394,83.475935118,87.185703924,88.797851825,81.59878624,92.236133528,84.28656475,82.992499313,81.95909464,92.741968414,84.546435928,87.88262243
1997-05-31,89.708662771,90.335678683,82.725444373,91.077095418,68.944094633,73.828199093,79.487923388,84.210061136,81.936111059,80.392372754,96.772427948,92.773033713,83.914015649,89.882053643,86.354049189,85.073950257,87.338852104,87.497647239,79.30073322,85.468543748,68.598170027,81.260561011,74.16591184,88.23373352,84.455459833,88.859486956,87.894378788,90.380631801,69.945821119,78.736295808,95.94830344,78.544042412,86.900471219,91.33218537,88.564826052,87.437320538,90.097061913,88.555384517,77.836458703,83.967999441,87.647525554,89.113672612,82.06280108,92.554510797,84.30579075,83.470217456,82.524776279,93.310507793,85.222923179,88.527967459
1997-06-30,90.121545085,90.505025169,83.021083947,91.0509451,69.314957509,74.030604832,80.103063533,84.595487713,82.033320428,80.777926349,96.404719046,92.867030764,84.206162844,90.018495798,86.709965708,85.498005327,87.693695074,87.868275809,79.998962577,85.623038642,69.137022681,81.841837767,74.704487394,88.637452757,84.924837223,89.284598188,88.237804264,90.729780355,70.466065471,79.17503497,95.940500193,79.243369699,87.283035798,91.649365852,88.949095553,87.581200367,90.335755077,89.03395749,78.190930728,84.22069805,87.952402392,89.382971179,82.428480353,92.669229022,84.194988428,83.817535057,82.996152189,93.599557849,85.89634566,88.997824771
1997-07-31,90.425779514,90.557259731,83.206955124,90.97576413,69.674847377,74.242217583,80.300699103,84.716763262,82.206658162,81.213354832,96.146547615,93.018198452,84.282405466,90.151417505,86.958352174,85.73630896,87.98737956,88.152948395,80.41443088,85.443029846,69.384171835,82.203375258,75.119728007,88.891529343,85.285703613,89.547307785,88.567240144,90.94497914,70.855916411,79.279735613,95.730263628,79.701642094,87.431871435,91.913325701,89.138378163,87.721758535,90.712366592,89.220331297,78.315412944,84.36928233,88.101941448,89.713667139,82.572611647,92.727684553,83.971720075,83.811244491,83.298281348,93.685977378,86.217814308,89.134771877
1997-08-31,90.523405294,90.703363083,83.400803228,90.886426476,69.871313271,74.596418452,80.19104996,84.60929513,82.410097278,81.57308663,95.87963475,93.201734216,84.278752529,90.217717591,87.185685963,85.89714514,88.067485506,88.397451767,80.349238498,85.085871923,69.594984897,82.467868858,75.406894012,88.944594892,85.301683081,89.625746642,88.890647053,90.944716558,71.070160263,79.145782527,95.396220266,79.635155124,87.711059726,92.203573604,89.243342537,87.777469795,91.004581375,88.941177317,78.20596061,84.645400657,88.16072679,90.021512919,82.650207213,92.7697265,83.660104437,83.749017544,83.43801556,93.652329447,86.141518248,89.072838887
1997-09-30,90.399099465,91.005663903,83.634391806,90.731766946,70.018739282,74.961369217,80.037600196,84.495624182,82.552411444,81.834136744,95.454568352,93.227478083,84.243321159,90.263832305,87.247318652,86.004538798,88.042680885,88.527124912,80.019999701,84.698619853,69.8833149,82.76987105,75.603294965,89.007959899,85.121040582,89.522139097,89.219062426,90.757194319,71.35273121,79.024480171,95.064852717,79.235503789,88.152551598,92.467629894,89.236512391,87.786530164,91.043376336,88.660716188,78.1081354,85.034435874,88.152960689,90.161185932,82.82635694,92.773537153,83.377278132,83.83764068,83.697035349,93.550534779,86.093008473,89.032143916
1997-10-31,90.359170517,91.330159934,83.784404235,90.668902517,70.308238646,75.174723225,79.927292941,84.539500588,82.677640513,82.177104491,94.919784798,93.02882748,84.176671202,90.352498874,87.171555821,86.250616766,88.159917542,88.643169165,79.878129528,84.527646276,70.179479772,83.094899561,75.605101594,89.230627504,85.064552411,89.281426874,89.606178994,90.600884143,71.643804067,79.082863785,94.95985691,78.958881669,88.438869589,92.617513822,89.133898575,87.89719617,90.972414141,88.569839854,78.074893057,85.47920922,88.147974918,90.115623135,83.044821121,92.724475352,83.256134913,83.912912197,84.083481553,93.317800523,86.140742008,89.066338716
1997-11-30,90.503550939,91.497765065,83.93795795,90.688893795,70.658958141,75.215945627,79.90551677,84.694801632,82.867810842,82.384945475,94.301699429,92.695811586,84.108725046,90.342411984,87.211707362,86.580210729,88.420275723,88.780990555,80.029022256,84.681352041,70.441180659,83.162107312,75.47699152,89.538024937,85.161310459,89.012622798,90.107653855,90.455287628,71.723863017,79.152778032,94.996150766,78.958059191,88.63787943,92.684140473,89.012155219,87.987810667,90.851612598,88.565160098,77.950682547,85.822215383,88.333919565,90.056326203,83.252450417,92.67394278,83.281296487,83.871219523,84.38287162,92.963211011,86.066469351,89.118188579
1997-12-31,90.636317345,91.491287502,84.229819496,90.670155687,70.882934462,75.336609629,79.838496707,84.847514083,83.084314647,82.352349403,93.645854261,92.468710475,83.862693738,90.132109483,87.514814075,86.885843173,88.512963782,88.841940408,80.301391941,84.88690292,70.466892186,82.990499886,75.441835095,89.838869663,85.252185806,88.885318212,90.634803458,90.222558251,71.769941607,79.04247069,94.988778703,79.039148815,88.7156813,92.741567283,88.991857766,88.07035618,90.636741469,88.406417727,77.713554033,85.998586559,88.744789868,90.013641731,83.461119095,92.708605096,83.47648227,83.724471074,84.532218548,92.599260311,85.931707628,89.185188785
1998-01-31,90.685456723,91.452364767,84.659291326,90.653626707,71.03245976,75.782785345,79.663254823,85.005034877,83.259428337,82.54070433,93.283514523,92.578129649,83.734183881,90.013518882,87.877274917,87.216773278,88.48987046,89.055645972,80.652917407,84.902859409,70.408131646,83.098681799,75.587524023,90.108988051,85.187638115,89.021884585,90.88906962,90.166001254,71.98301998,79.093847123,94.901181542,79.035561666,88.668015053,92.860540191,89.103350394,88.264545956,90.551150089,88.300129979,77.645050294,86.218330529,89.226539871,90.035655728,83.694209495,92.965503971,83.883666363,83.601126937,84.813833555,92.444803986,85.889266364,89.259098697
1998-02-28,90.804139839,91.595986005,85.167025481,90.607570471,71.747965379,76.30039821,79.639932525,85.268558879,83.586319487,83.092891361,93.313523496,92.953861351,84.110928402,90.476684464,88.207372622,87.446477386,88.777328351,89.62287968,81.166632886,84.970696765,70.815063284,83.689498486,75.875323725,90.453437521,85.033776244,89.393715552,90.798845708,90.488530157,72.422011287,79.378832572,94.848833528,78.912789379,88.691595232,93.077184075,89.397576192,88.549907959,91.008196708,88.487398904,77.986516392,86.532287227,89.633708344,90.290648623,84.041931804,93.527771498,84.377561974,83.835913477,85.544094033,92.688247956,86.05798482,89.449269902
1998-03-31,91.195594463,92.028457218,85.660303343,90.53692051,72.852465149,76.818093444,80.08056275,85.733568301,83.96185427,83.799591959,93.54087015,93.464384316,84.84492686,91.171452857,88.749574441,87.480383362,89.304746503,90.270422231,81.764573876,85.404142585,71.765269014,84.47007618,76.504421879,91.026224721,85.17884311,89.893090628,90.672420064,90.977647524,73.120209061,79.851776838,95.122873391,79.014751932,88.971741844,93.426479958,90.018931814,88.765656784,91.92857849,88.835145462,78.585828361,86.895186796,89.957909632,90.826811314,84.597746811,94.254251309,84.877364192,84.462093808,86.599894343,93.395142201,86.70413576,89.86739785
1998-04-30,91.760633784,92.717347843,86.121387339,90.680343849,74.036783248,77.46075005,80.95715061,86.223462107,84.268166371,84.579038335,93.841358093,94.051666983,85.608376031,91.69907751,89.393383615,87.777664543,89.776546841,90.922969714,82.343954881,86.050627074,72.976686334,85.287752358,77.348627448,91.665412315,85.88623793,90.46498525,90.794764677,91.376196507,74.050323301,80.498401782,95.596523803,79.675808206,89.482489654,93.962595895,90.727303616,89.258494026,92.832324641,89.37238553,79.230289014,87.359828649,90.197850579,91.570280517,85.256558606,94.9567871,85.342454214,85.033367714,87.648846335,94.303169997,87.638084414,90.446621289
1998-05-31,92.215492733,93.484509141,86.530993524,91.344767892,75.1646767,78.157547011,81.978033266,86.713536994,84.660482167,85.221399807,94.139032183,94.509727522,86.272075012,92.189677267,89.957580422,88.811868039,90.362370011,91.601813274,82.947461267,86.665323713,74.106052918,86.153174596,78.078040029,92.192924359,87.179514675,90.995410108,91.221874443,91.507152587,75.18831964,81.044073041,96.122810303,80.848083699,90.156031604,94.634841538,91.414115107,90.191559849,93.341806733,90.078600602,79.846081577,88.038631785,90.277324558,92.402173567,85.915226156,95.379995006,85.751601188,85.405166055,88.396742221,94.94404527,88.490848488,91.027350237
1998-06-30,92.511109996,94.049628256,87.044427821,92.295530433,75.953584541,78.798692366,83.015366521,87.25215132,85.065370053,85.805182624,94.343281913,94.719933391,86.851250413,92.683541094,90.502389349,89.864090107,90.962568026,92.167146254,83.608464344,87.135785455,75.128161364,86.895964581,78.833218862,92.62512958,88.438127973,91.449632782,91.712913742,91.549645094,76.293192144,81.839323743,96.668134759,82.155847818,90.810669025,95.26847446,91.927816914,91.081554343,93.581455085,90.742288349,80.340305703,88.748449782,90.216666578,92.990312221,86.464210865,95.384630354,86.060062681,85.814126936,88.75063802,95.103481119,89.227280854,91.532367359
